1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0,0,1
7,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,7
7,23,0,0,0,0,0,37,0,0,37,0,0,0,37,0,0,37,0,0,37,0,0,0,7
7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,7
7,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,6,6,6,1
7,23,0,0,23,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,21,0,0,21,0,0,21,7
7,1,0,0,1,0,0,1,0,22,1,24,0,22,1,24,22,1,24,22,1,0,0,1,7
7,0,0,0,23,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,23,0,0,0,7
7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,21,0,0,21,0,0,21,0,0,0,21,0,0,21,0,0,39,0,0,21,7
7,1,0,0,1,0,0,1,24,22,1,24,0,22,1,24,22,1,0,0,1,22,24,1,7
7,23,0,0,23,0,0,0,0,0,23,0,0,0,23,0,0,23,0,0,37,0,0,0,7
7,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,36,0,0,0,7
7,1,0,0,1,24,22,1,0,0,1,0,0,0,1,0,0,1,0,0,1,6,1,40,7
7,23,0,0,37,0,0,37,0,0,37,0,0,0,37,0,0,37,0,0,39,0,0,0,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,7
7,1,21,21,1,21,21,1,21,21,1,21,21,21,1,21,21,1,21,21,1,0,1,6,1
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,1,23,1
